id,band,title,year,albumID,rand()
26715,37161,Hail the Apocalypse,2014,93374,68014
26716,37161,Feathers & Flesh,2016,93375,68013
26717,37162,For the Glory of Blasphemic Supremacy,2008,93376,68012
26718,37162,Abortion of Religious Futility,2010,93377,68011
26719,37162,Ceremonial Invocation,2011,93378,68010
26720,37162,Apparition of Skulls,2014,93379,68009
26721,37164,Sventevith (Storming Near the Baltic),1995,93380,68008
26722,37164,Grom,1996,93381,68007
26723,37164,Pandemonic Incantations,1998,93382,68006
26724,37164,Satanica,1999,93383,68005
26725,37164,Thelema.6,2000,93384,68004
26726,37164,Zos Kia Cultus (Here and Beyond),2002,93385,68003
26727,37164,Demigod,2004,93386,68002
26728,37164,The Apostasy,2007,93387,68001
26729,37164,Evangelion,2009,93388,68000
26730,37164,The Satanist,2014,93389,67999
26731,37165,Monument Bineothan,2006,93390,67998
26732,37165,Alleviat,2008,93391,67997
26733,37165,Possession,2013,93392,67996
26734,37166,Benighted,2000,93393,67995
26735,37166,Psychose,2002,93394,67994
26736,37166,Insane Cephalic Production,2004,93395,67993
26737,37166,Identisick,2006,93396,67992
26738,37166,Icon,2007,93397,67991
26739,37166,Asylum Cave,2011,93398,67990
26740,37166,Carnivore Sublime,2014,93399,67989
26741,37169,Remains of My Life,2010,93400,67988
26742,37169,Years of Solitude,2011,93401,67987
26743,37169,Los tres mundos,2012,93402,67986
26744,37169,Through the Darkness,2016,93403,67985
26745,37170,Black Moon,2009,93404,67984
26746,37170,Reino subterraneo,2012,93405,67983
26747,37172,2000 Years of Christian Slaughter,2006,93406,67982
26748,37173,Azoic,2003,93407,67981
26749,37173,Stadiae II,2005,93408,67980
26750,37173,Syn.Thesis,2007,93409,67979
26751,37173,_екадан_,2010,93410,67978
26752,37173,Industrialypse,2013,93411,67977
26753,37173,Seven,2015,93412,67976
26754,37174,Matanza nacional,1996,93413,67975
26755,37174,La cultura del miedo,1997,93414,67974
26756,37174,Tercera comunión,1999,93415,67973
26757,37174,Nuevo catálogo sobre demonología moderna,2005,93416,67972
26758,37174,No mereces un castigo para aprender,2013,93417,67971
26759,37174,Perversiones,2015,93418,67970
26760,37177,Burning Cross,2008,93419,67969
26761,37177,End of Illusion,2013,93420,67968
26762,37180,O Hanami,2006,93421,67967
26763,37180,Flesh and Blood,2007,93422,67966
26764,37180,The Sea| the Eye,2009,93423,67965
26765,37182,Lay It to Rest,1993,93424,67964
26766,37182,Drowned,1996,93425,67963
26767,37182,Dogface,1998,93426,67962
26768,37182,Alien Six,2001,93427,67961
26769,37183,For the Security,1991,93428,67960
26770,37183,Disharmonization,1993,93429,67959
26771,37183,Screaming Machines,1996,93430,67958
26772,37184,Constelaciones de requiems,2002,93431,67957
26773,37185,Halls of Frozen North,1998,93432,67956
26774,37185,Morning Crimson,1999,93433,67955
26775,37185,Eternal Winter's Prophecy,2000,93434,67954
26776,37185,Eskhata,2002,93435,67953
26777,37185,Chaos Born,2003,93436,67952
26778,37185,Winternight Tragedies,2005,93437,67951
26779,37185,Location: COLD,2006,93438,67950
26780,37185,VIII: The Time Unchained,2008,93439,67949
26781,37185,Cavalcade,2010,93440,67948
26782,37185,The Rewritten Chapters,2012,93441,67947
26783,37186,Forever Scarlet Passion,1993,93442,67946
26784,37186,Solar Lovers,1995,93443,67945
26785,37186,Orange,1997,93444,67944
26786,37186,Chrome,1999,93445,67943
26787,37186,Lunchbox Dialogues,2000,93446,67942
26788,37187,To Mega Therion,1985,93447,67941
26789,37187,Into the Pandemonium,1987,93448,67940
26790,37187,Cold Lake,1988,93449,67939
26791,37187,Vanity / Nemesis,1990,93450,67938
26792,37187,Monotheist,2006,93451,67937
26793,37188,Eleven Angles in a Circle,1999,93452,67936
26794,37188,Divine Authority Abolishment,2011,93453,67935
26795,37189,Avalon,2008,93454,67934
26796,37189,The Human Connection,2011,93455,67933
26797,37189,Colliding Skies,2015,93456,67932
26798,37191,Presence of the Past,2007,93457,67931
26799,37191,Planet Dead,2010,93458,67930
26800,37193,Symbol of System,2003,93459,67929
26801,37194,I (Constellation of Dawn),2013,93460,67928
26802,37194,II (I døden finnes all makt),2014,93461,67927
26803,37194,Rites Under Moonlight,2015,93462,67926
26804,37195,Points of View,2006,93463,67925
26805,37196,Evangelion,2007,93464,67924
26806,37198,Metazoa,2009,93465,67923
26807,37198,Dwellings,2011,93466,67922
26808,37198,Earth Diver,2014,93467,67921
26809,37199,Ecstasy,1995,93468,67920
26810,37199,Bacchus Songs,1996,93469,67919
26811,37199,Pussyworld,2002,93470,67918
26812,37199,Orgasmusica,2003,93471,67917
26813,37199,Virgin's Milk,2005,93472,67916
26814,37199,Bourbon River Bank,2010,93473,67915
26815,37199,Devil's Share,2014,93474,67914
26816,37200,Transmigration,1993,93475,67913
26817,37200,...Just Dreaming,1994,93476,67912
26818,37200,Illusions,1995,93477,67911
26819,37200,Crematory,1996,93478,67910
26820,37200,Awake,1997,93479,67909
26821,37200,Act Seven,1999,93480,67908
26822,37200,Believe,2000,93481,67907
26823,37200,Revolution,2004,93482,67906
26824,37200,Klagebilder,2006,93483,67905
26825,37200,Pray,2008,93484,67904
26826,37200,Infinity,2010,93485,67903
26827,37200,Antiserum,2014,93486,67902
26828,37200,Monument,2016,93487,67901
26829,37201,The Covenant Progress,2003,93488,67900
26830,37201,Veil of Remembrance,2004,93489,67899
26831,37201,Divine Darkness,2016,93490,67898
26832,37202,The New Beginning,2005,93491,67897
26833,37204,Endless Tears...,1996,93492,67896
26834,37204,They Whispered You Had Risen,1999,93493,67895
26835,37204,Chapter II - The Fallen,2001,93494,67894
26836,37207,Dead Souls Madness,2008,93495,67893
26837,37207,Linear Black Trees,2012,93496,67892
26838,37207,Chambers of Exile,2014,93497,67891
26839,37210,When the Ravens Fly over Me,2006,93498,67890
26840,37210,Call of the Broken Souls,2008,93499,67889
26841,37210,All Roads Lead to Death,2010,93500,67888
26842,37210,Return to Deep Lethargy,2012,93501,67887
26843,37210,Where Fear Is Born,2014,93502,67886
26844,37211,Sex 'n' Death,1992,93503,67885
26845,37211,Zyezn Gamballe & Mental World,1994,93504,67884
26846,37211,Under the Bottom,1996,93505,67883
26847,37211,Dark Gamballe,1998,93506,67882
26848,37212,Endless Dreams of Sadness,1995,93507,67881
26849,37212,Seduction,1997,93508,67880
26850,37212,Revolution,1999,93509,67879
26851,37214,Cult of Assassins,2011,93510,67878
26852,37215,Full Moon Shines,2002,93511,67877
26853,37216,Symphony Satanikka,2002,93512,67876
26854,37217,Midnight Solemnly Dance,1996,93513,67875
26855,37217,Spellcraft,1997,93514,67874
26856,37217,Give Me Light,1999,93515,67873
26857,37217,Diving into Darkness,2000,93516,67872
26858,37217,Astral Adventures,2003,93517,67871
26859,37217,Ultimate Darkness,2005,93518,67870
26860,37217,Poison Awaits,2010,93519,67869
26861,37218,From Cold Places,2011,93520,67868
26862,37219,Inheritance from a Noble Soul,1992,93521,67867
26863,37220,Beyond Redemption,2007,93522,67866
26864,37220,A Bleak Reflection,2010,93523,67865
26865,37220,The Emptiness Within,2012,93524,67864
26866,37220,Kingdom of the Blind,2015,93525,67863
26867,37221,Fragile,2007,93526,67862
26868,37221,God Complex,2010,93527,67861
26869,37223,DEADpool,1997,93528,67860
26870,37224,Keep the Flame Burning,2004,93529,67859
26871,37227,'Til Ten Years,1996,93530,67858
26872,37227,Completely Dehumanized,1998,93531,67857
26873,37227,Blasterpiece Theatre,2002,93532,67856
26874,37230,Punishment for Ignorance,1995,93533,67855
26875,37231,Demonstealer,2000,93534,67854
26876,37231,A Darkness Descends,2005,93535,67853
26877,37231,The Return to Darkness,2010,93536,67852
26878,37231,The Demon King,2014,93537,67851
26879,37232,Deadly Elegance,2007,93538,67850
26880,37232,Creatures of Discordia,2011,93539,67849
26881,37233,Coma,2013,93540,67848
26882,37233,Marginal,2014,93541,67847
26883,37234,In the Circle of Time,1995,93542,67846
26884,37234,Red Sand,1997,93543,67845
26885,37234,Fulgor,2011,93544,67844
26886,37235,The Horizon Went Black,2013,93545,67843
26887,37236,Mighty Black Inner Flame,2009,93546,67842
26888,37236,Voice of the Native Blood,2010,93547,67841
26889,37236,Fehu-Fohat-Fire,2012,93548,67840
26890,37237,DevilDriver,2003,93549,67839
26891,37237,The Fury of Our Maker's Hand,2005,93550,67838
26892,37237,The Last Kind Words,2007,93551,67837
26893,37237,Pray for Villains,2009,93552,67836
26894,37237,Beast,2011,93553,67835
26895,37237,Winter Kills,2013,93554,67834
26896,37237,Trust No One,2016,93555,67833
26897,37238,Mesmerized by Darkness,1996,93556,67832
26898,37238,Towards Damnation,1998,93557,67831
26899,37238,Anthems of Sorrow,2000,93558,67830
26900,37238,Kirous,2004,93559,67829
26901,37238,The Antichrist,2006,93560,67828
26902,37238,Invocation,2010,93561,67827
26903,37238,Wiking Division,2015,93562,67826
26904,37239,Wistful Autumn Dance,2002,93563,67825
26905,37239,My Endless Sorrow,2008,93564,67824
26906,37239,Fascinating Impulses,2014,93565,67823
26907,37240,Soft & Stronger,1997,93566,67822
26908,37240,Allegro Barbaro,1999,93567,67821
26909,37240,All You Need Is Love,2000,93568,67820
26910,37240,Have a Nice Trip,2003,93569,67819
26911,37240,Samurai,2004,93570,67818
26912,37240,Riders on the Storm,2006,93571,67817
26913,37240,Licht,2008,93572,67816
26914,37240,Moral & Wahnsinn,2011,93573,67815
26915,37240,Tief.Tiefer,2014,93574,67814
26916,37241,Etherial,1998,93575,67813
26917,37241,Naive,2001,93576,67812
26918,37241,Secret Veils of Passion,2012,93577,67811
26919,37243,Shadows of Violence,2005,93578,67810
26920,37243,The Final Sentence,2013,93579,67809
26921,37243,El Papa Negro,2015,93580,67808
26922,37245,View to the Dim,1994,93581,67807
26923,37245,The First 9,1996,93582,67806
26924,37245,Vol.Beat,1997,93583,67805
26925,37245,Godfallos,2000,93584,67804
26926,37247,Pathologial Anatomy of Black Melancholy,1992,93585,67803
26927,37247,Intoxication,1996,93586,67802
26928,37247,Bad Time| Bad Place,2001,93587,67801
26929,37247,Interactive Deformation,2002,93588,67800
26930,37247,Perverted Obscenity,2006,93589,67799
26931,37247,Old Wounds / New Scars,2010,93590,67798
26932,37247,Resurrection Furious,2015,93591,67797
26933,37248,Fearless Dimension,2002,93592,67796
26934,37248,Nestafa Akhir Jaman,2012,93593,67795
26935,37250,Born from Impurity,2009,93594,67794
26936,37251,Chains of Hypocrisy,2010,93595,67793
26937,37251,Wretched Host,2015,93596,67792
26938,37253,Passivity Causes Genocide,2008,93597,67791
26939,37254,Once Lost... Now Found,2005,93598,67790
26940,37255,...and Other Reasons,1995,93599,67789
26941,37256,Eccentric Soul's Anatomy,2009,93600,67788
26942,37258,Beyond Perception,2009,93601,67787
26943,37260,Takte mòrbid,2005,93602,67786
26944,37260,P_nik sagnant,2014,93603,67785
26945,37261,Apocalypse,2006,93604,67784
26946,37261,Leaving the Past Behind,2007,93605,67783
26947,37261,Society,2012,93606,67782
26948,37262,Dark Side of Life,1998,93607,67781
26949,37262,Mourning,2003,93608,67780
26950,37263,Sinner's Serenade,1997,93609,67779
26951,37263,Vilda Mánnu,1998,93610,67778
26952,37263,Chaotic Beauty,2000,93611,67777
26953,37263,A Virgin and a Whore,2001,93612,67776
26954,37263,Before the Bleeding Sun,2006,93613,67775
26955,37263,Children of the Dark Waters,2009,93614,67774
26956,37263,Saivon lapsi,2013,93615,67773
26957,37265,Opus Aethereum,2015,93616,67772
26958,37267,Escape to the Dreamlands,2008,93617,67771
26959,37267,Drunken Tales,2013,93618,67770
26960,37267,Boys! Raise Giant Mushrooms in Your Cellar!,2015,93619,67769
26961,37268,Delusion,2011,93620,67768
26962,37268,Whatever Happens,2015,93621,67767
26963,37269,Apokalypsa,1996,93622,67766
26964,37269,1994-6: Není cesty zp_t,1997,93623,67765
26965,37269,Auri Sacra Fames,1997,93624,67764
26966,37269,Thurisaz,1999,93625,67763
26967,37269,The Water| the Soil and the Sand,2001,93626,67762
26968,37270,The Quality of Mankind,1998,93627,67761
26969,37270,Visi,2000,93628,67760
26970,37270,Brutal Days,2002,93629,67759
26971,37270,Default,2003,93630,67758
26972,37271,The Night's Plutonian Shore,2001,93631,67757
26973,37271,The Untuning of the Sky,2002,93632,67756
26974,37271,What the Moon Brings,2004,93633,67755
26975,37271,A Fever Which Would Cling to Thee Forever,2006,93634,67754
26976,37271,The Sidereal Messenger,2015,93635,67753
26977,37272,In Shadows Lies Utopia,2008,93636,67752
26978,37272,Black Mirrors Reflection,2012,93637,67751
26979,37272,Archgod,2014,93638,67750
26980,37273,Evanescent| Everfading,1998,93639,67749
26981,37273,August Wernicke,2000,93640,67748
26982,37273,Fermina,2002,93641,67747
26983,37273,Volvere,2004,93642,67746
26984,37273,Vantage,2005,93643,67745
26985,37273,Aerolithe,2007,93644,67744
26986,37275,An Angel's Requiem,2005,93645,67743
26987,37275,A Frozen Flame of Ice,2016,93646,67742
26988,37276,Soul of a New Machine,1992,93647,67741
26989,37276,Demanufacture,1995,93648,67740
26990,37276,Obsolete,1998,93649,67739
26991,37276,Digimortal,2001,93650,67738
26992,37276,Concrete,2002,93651,67737
26993,37276,Archetype,2004,93652,67736
26994,37276,Transgression,2005,93653,67735
26995,37276,Mechanize,2010,93654,67734
26996,37276,The Industrialist,2012,93655,67733
26997,37276,Genexus,2015,93656,67732
26998,37277,Fetal Zombie,2011,93657,67731
26999,37279,Made in Hell,1985,93658,67730
27000,37279,Merciless Slaughter,1986,93659,67729
27001,37279,Summon the Dead,1988,93660,67728
27002,37279,Last Prophecy,1989,93661,67727
27003,37279,Nomen Illi Mors,1991,93662,67726
27004,37279,In Agony Rise,1996,93663,67725
27005,37280,Dawn of the Stillborn,2004,93664,67724
27006,37280,The Aftermath of Amen,2009,93665,67723
27007,37281,The Basement,2003,93666,67722
27008,37282,Demonvoid,1999,93667,67721
27009,37282,Forward the Spears,2003,93668,67720
27010,37282,Rise and Conquer,2007,93669,67719
27011,37283,Revenge,1999,93670,67718
27012,37285,Nexus of Time,2011,93671,67717
27013,37286,Tragedies,1995,93672,67716
27014,37286,In Fields of Pestilent Grief,2001,93673,67715
27015,37286,From These Wounds,2006,93674,67714
27016,37286,As the Light Does the Shadow,2008,93675,67713
27017,37286,To Mourn Is a Virtue,2011,93676,67712
27018,37286,Oratorium,2012,93677,67711
27019,37287,Necroeater,2000,93678,67710
27020,37288,Theory of Diversity,2008,93679,67709
27021,37289,A Night of Winter Solstice,2013,93680,67708
27022,37290,Seen Through the Veils of Darkness (The Second Spell),1995,93681,67707
27023,37290,Malice (Our Third Spell),1996,93682,67706
27024,37290,Adimiron Black,1998,93683,67705
27025,37290,Murder,2000,93684,67704
27026,37290,WW,2005,93685,67703
27027,37290,Unravel,2013,93686,67702
27028,37292,Guided by Fire,2007,93687,67701
27029,37292,Isolation Songs,2009,93688,67700
27030,37292,Until Fear No Longer Defines Us,2011,93689,67699
27031,37292,IV - One with the Storm,2014,93690,67698
27032,37294,Chains of Ignorance,2009,93691,67697
27033,37294,Endless Cycles,2013,93692,67696
27034,37295,Touch of Eternity,1997,93693,67695
27035,37295,Expect the Worst,2013,93694,67694
27036,37296,Believe in Death... Now Forever,2000,93695,67693
27037,37296,Open Your Mind for Insanity,2000,93696,67692
27038,37296,Witchcraft of Krehterwehs,2006,93697,67691
27039,37296,_еал_но__и ___ного ___а__,2007,93698,67690
27040,37296,_аби_ин_ _ки_аний,2011,93699,67689
27041,37297,...acta est fabula.,1996,93700,67688
27042,37298,Maze of Doom,1993,93701,67687
27043,37298,Dreams... Solitude| Silence,1995,93702,67686
27044,37298,I Hope,1998,93703,67685
27045,37298,Why,1999,93704,67684
27046,37298,_згой,2004,93705,67683
27047,37298,New Day Comes,2007,93706,67682
27048,37299,The Feeling of Not Being Alone,2010,93707,67681
27049,37300,Journey to the End of the Night,2000,93708,67680
27050,37300,Light of Day| Day of Darkness,2001,93709,67679
27051,37300,A Blessing in Disguise,2003,93710,67678
27052,37300,The Quiet Offspring,2005,93711,67677
27053,37300,The Acoustic Verses,2006,93712,67676
27054,37301,Border of Misty Times,1996,93713,67675
27055,37301,Gravehead,1999,93714,67674
27056,37301,The Odour o' Folly,2001,93715,67673
27057,37301,Presence with War,2004,93716,67672
27058,37301,Try,2007,93717,67671
27059,37301,Lifelong Days,2008,93718,67670
27060,37301,Blood on the Face,2013,93719,67669
27061,37301,Unwanted Today,2015,93720,67668
27062,37303,Nuklear Zombie Division,2010,93721,67667
27063,37303,Más allá de la tumba,2011,93722,67666
27064,37303,Antichristian Zombie Hordes,2012,93723,67665
27065,37303,El armagedón continúa,2013,93724,67664
27066,37303,Cthulhu Zombies & Anti-Cosmic Black Goats,2014,93725,67663
27067,37303,_____ ____ת,2016,93726,67662
27068,37304,Lustration,2009,93727,67661
27069,37304,Homunculus Paradoxon,2011,93728,67660
27070,37304,Szemantikai háromszögek,2012,93729,67659
27071,37304,Eklektika,2013,93730,67658
27072,37306,And Thou Shalt Trust... the Seer,1997,93731,67657
27073,37306,Awaking the Centuries,2000,93732,67656
27074,37306,Eppur si muove,2004,93733,67655
27075,37306,Tales of Ithiria,2008,93734,67654
27076,37310,Thor,1993,93735,67653
27077,37310,The Kiss and Other Movements,1998,93736,67652
27078,37312,Velucifero,2011,93737,67651
27079,37313,Hellevate,2012,93738,67650
27080,37313,Weapons Against Their Will,2016,93739,67649
27081,37314,No Escape,1984,93740,67648
27082,37314,Under the Spell,1986,93741,67647
27083,37314,Morbid Reality,1991,93742,67646
27084,37315,The Synapse Collision,2010,93743,67645
27085,37316,Deathtiny,2008,93744,67644
27086,37317,Lightbringer,2014,93745,67643
27087,37318,The Last Day Begins?,1994,93746,67642
27088,37318,Advanced Technology,1998,93747,67641
27089,37319,Ballistic Mindshades,2004,93748,67640
27090,37320,Black Sun,2001,93749,67639
27091,37320,The Noise of Time,2005,93750,67638
27092,37320,___,2016,93751,67637
27093,37321,Words Spoken After...,2001,93752,67636
27094,37322,The Forlorn,2006,93753,67635
27095,37322,Fall of Icons,2010,93754,67634
27096,37323,Cast into Fields of Evil Pleasure,2003,93755,67633
27097,37323,Second Skin of Harlequin,2006,93756,67632
27098,37323,Third Act in the Theatre of Madness,2011,93757,67631
27099,37323,4 Shades of Me,2013,93758,67630
27100,37326,Release the Shadow,2006,93759,67629
27101,37326,Blind Oppression,2008,93760,67628
27102,37326,Wasteland Chronicles,2010,93761,67627
27103,37326,Eyes of the Archetype,2013,93762,67626
